"得意先ｺｰﾄﾞ","得意先名１","得意先名２","得意先名略称","得意先名索引","郵便番号","住所１","住所２","住所３","電話番号","ＦＡＸ番号","取引区分名","請求先ｺｰﾄﾞ","請求先名","請求先区分名","担当者ｺｰﾄﾞ","担当者名","締日１","締日２","締日３","入金日１","入金日２","入金日３","入金ｻｲｸﾙ１","入金ｻｲｸﾙ名１","入金ｻｲｸﾙ２","入金ｻｲｸﾙ名２","入金ｻｲｸﾙ３","入金ｻｲｸﾙ名３","入金条件１","入金条件名１","入金条件２","入金条件名２","入金条件３","入金条件名３","与信限度額"
"200695","社会福祉法人　兵庫県視覚障害者","福祉協会","(福)兵庫県視覚障害者","ﾋｮｳｺﾞｹﾝｼｶｸ","651-0062","兵庫県神戸市中央区","坂口通2-1-1","兵庫県福祉センター内","078-222-5556","078-222-5564","","200695","(福)兵庫県視覚障害者","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200696","廣瀬無線電機　株式会社","","廣瀬無線電機㈱","ﾋﾛｾﾑｾﾝﾃﾞﾝｷ","101-0021","東京都千代田区","外神田1-10-5","","03-3255-0120","03-3255-0129","","200696","廣瀬無線電機㈱","通常","000019","松宮",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",10000000
"200697","社会福祉法人　岩手県視覚障害者","福祉協会","(福)岩手県視覚障害者","ｲﾜﾃｹﾝｼｶｸｼｮ","020-0015","岩手県盛岡市","本町通3-6-20","","078-222-5556","078-222-5564","","200697","(福)岩手県視覚障害者","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",500000
"200698","アズワン　株式会社","","アズワン㈱","ｱｽﾞﾜﾝ ｶﾌﾞｼ","550-8527","大阪府大阪市西区","江戸堀２丁目１－２７","","06-6447-8634","06-6447-8684","","200698","アズワン㈱","通常","000011","三島",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200699","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾙｯｿ　ｲｵﾝｽﾀｲﾙﾜﾝﾀﾞｰｼﾃｨ店","ﾙｯｿﾜﾝﾀﾞｰｼﾃｨ","ﾋﾞﾌﾞﾚ","452-0817","愛知県名古屋市西区","二方町40","ｲｵﾝｽﾀｲﾙﾜﾝﾀﾞｰｼﾃｨ2F","","","","200625","ﾋﾞﾌﾞﾚｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",0
"200700","ﾖﾄﾞﾊﾞｼｶﾒﾗ　新YAC川崎店","9301","ﾖﾄﾞﾊﾞｼｶﾒﾗ　新YAC川崎","ﾖﾄﾞﾊﾞｼｶﾒﾗｶ","210-0821","神奈川県川崎市川崎区","殿町3-25-15","","044-281-1010","","","200588","㈱ヨドバシカメラ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",0
"200701","株式会社　ラビット","","㈱ラビット","ﾗﾋﾞｯﾄ","169-0075","東京都新宿区","高田馬場1-29-7","ｽｶｲﾊﾟﾚｽﾋﾞﾙ401","03-5292-5644","03-5292-5645","","200701","㈱ラビット","通常","000020","高橋寛",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",0
"200702","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾙｯｿ　ｲｵﾝｽﾀｲﾙ豊田店","ﾙｯｿﾄﾖﾀ","ﾋﾞﾌﾞﾚ","471-0864","愛知県豊田市","広路町1丁目1","イオンスタイル豊田　2F「ﾙｯｿ」","0565-37-9200","","","200625","ﾋﾞﾌﾞﾚｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",0
"200703","株式会社　ウェルファン","","㈱ウェルファン","ｳｪﾙﾌｧﾝ","572-0085","大阪府寝屋川市","香里新町28-32","","050-2018-0956","072-834-5731","","200703","㈱ウェルファン","通常","000008","河田",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",2000000
"200704","株式会社　ルクサ","","㈱ルクサ","ﾙｸｻ","150-0002","東京都渋谷区","渋谷1-23-21","渋谷キャスト　1F","03-6800-4217","03-3400-1172","","200704","㈱ルクサ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",5000000
"200705","株式会社　イリエ","","㈱イリエ","ｲﾘｴ","038-0021","青森県青森市","安田字近野366-6","","017-781-9430","014-781-9494","","200705","㈱イリエ","通常","000020","高橋寛",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200706","株式会社　ウィズ","","㈱ウィズ","ｳｨｽﾞ","550-0012","大阪府大阪市西区","立売堀1-9-33","","06-6536-9990","06-6536-9980","","200706","㈱ウィズ","通常","000015","石井",30,0,0,10,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",3000000
"200707","株式会社　豊通オールライフ","","㈱豊通オールライフ","ﾄﾖﾂｳｵｰﾙﾗｲﾌ","600-8216","京都府京都市下京区","東塩小路町608番地9","日本生命京都三哲ビル4階","075-353-1701","075-353-1702","","200707","㈱豊通オールライフ","通常","000015","石井",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",3000000
"200708","ＭＭＲ","","ＭＭＲ","ｴﾑｴﾑｱｰﾙ","676-0027","兵庫県高砂市","高砂町宮前町1242-7","","079-440-4377","079-440-4377","","200708","ＭＭＲ","通常","000011","三島",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"200709","ｲｵﾝﾘﾃｰﾙ　株式会社","ﾙｯｿ　ｲｵﾝ三好店","ﾙｯｿ三好店","ﾋﾞﾌﾞﾚ","470-0224","愛知県みよし市","三好町青木91","イオン三好店　2F　ルッソ","0561-33-3000","0561-33-3001","","200625","ﾋﾞﾌﾞﾚｲｵﾝﾘﾃｰﾙ","支店","000019","松宮",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",0
"300000","インテック商品管理","","インテック商品管理","ｲﾝﾃｯｸｼ","","","","","","","","300000","インテック商品管理","通常","000005","㈱インテック",30,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",99999999
"300001","株式会社　ルームズ","","㈱ルームズ","ﾙｰﾑｽﾞ","162-0066","東京都新宿区","市谷台町6-10","","03-3352-5100","03-3354-3810","","300001","㈱ルームズ","通常","000008","河田",0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0,"",1
"500001","有限会社　アトラス","","㈲アトラス","ｱﾄﾗｽ","556-0003","大阪府大阪市浪速区","恵美須西2-14-4","","06-6630-1512","06-6630-1513","","500001","㈲アトラス","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500002","有限会社　アート","","㈲アート","ｱｰﾄ","558-0001","大阪府大阪市住吉区","大領2-2-26","","06-6606-3417","06-6606-3418","","500002","㈲アート","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500003","アクア","","アクア","ｱｸｱ","630-8313","奈良県奈良市","川之上町10番地","","0742-25-3456","0742-25-3457","","500003","アクア","通常","000009","赤木",30,0,0,30,0,0,0,"当月",0,"",0,"",9,"指定なし",0,"",0,"",1
"500004","あすなろう商会","","あすなろう商会","ｱｽﾅﾛｳｼ","791-1103","愛媛県松山市","今在家町79-6","","089-958-6158","089-957-0128","","500004","あすなろう商会","通常","000009","赤木",15,0,0,30,0,0,0,"当月",0,"",0,"",1,"振込",0,"",0,"",1
"500005","株式会社　アバンセ","コーポレーション","㈱ｱﾊﾞﾝｾｺｰﾎﾟﾚｰｼｮﾝ","ｱﾊﾞﾝｾｺ","547-0001","大阪府大阪市平野区","加美北5-12-23","COM　PLAZA加美　１号室","06-6792-8812","06-6792-8817","","500005","㈱ｱﾊﾞﾝｾｺｰﾎﾟﾚｰｼｮﾝ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500006","有限会社　イグニッション","","㈲イグニッション","ｲｸﾞﾆｯｼ","550-0015","大阪府大阪市西区","南堀江1-12-2","東榮ビル503","06-6535-7208","06-6535-7328","","500006","㈲イグニッション","通常","000009","赤木",30,0,0,30,0,0,0,"当月",0,"",0,"",9,"指定なし",0,"",0,"",1
"500007","インテル","","インテル","ｲﾝﾃﾙ","577-0028","大阪府東大阪市","新家西町4-15","","06-4308-8833","06-4308-8834","","500007","インテル","通常","000009","赤木",30,0,0,30,0,0,0,"当月",0,"",0,"",9,"指定なし",0,"",0,"",1
"500008","有限会社　ヴィータ","","㈲ヴィータ","ｳﾞｨｰﾀ","552-0003","大阪府大阪市港区","磯路2-16-7","","06-6599-1800","06-6599-1813","","500008","㈲ヴィータ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500009","株式会社　ウインパル","","㈱ウインパル","ｳｲﾝﾊﾟﾙ","532-0011","大阪府大阪市淀川区","西中島4-13-12","新大阪北田ビル4F","06-6101-2122","06-6101-2123","","500009","㈱ウインパル","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500010","有限会社　エスケープラン","","㈲エスケープラン","ｴｽｹｰﾌﾟ","561-0851","大阪府豊中市","服部元町2-5-17　1F-A1","","06-4866-7733","06-4866-7734","","500010","㈲エスケープラン","通常","000009","赤木",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500011","株式会社　エスパル大阪","","㈱エスパル大阪","ｴｽﾊﾟﾙｵ","532-0011","大阪府大阪市淀川区","西中島4-13-12","北田ビル4F","06-6886-2431","06-6421-4640","","500011","㈱エスパル大阪","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500012","大田商事　株式会社","","大田商事㈱","ｵｵﾀｼｮｳ","545-0053","大阪府大阪市阿倍野区","松崎町2-6-11","","06-6623-7878","06-6622-2376","","500012","大田商事㈱","通常","000009","赤木",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500013","オガワ企画","","オガワ企画","ｵｶﾞﾜｷｶ","760-0080","香川県高松市","木太町9区508-4","","087-867-7176","087-867-7028","","500013","オガワ企画","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500014","有限会社　オグラ","","㈲オグラ","ｵｸﾞﾗ","665-0822","兵庫県宝塚市","安倉中4-19-30","サニーコート103号","0797-85-8266","0797-62-3680","","500014","㈲オグラ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500015","オフィス三原","","オフィス三原","ｵﾌｨｽﾐﾊ","704-8182","岡山県岡山市","広谷458-7","","086-943-4255","086-943-4256","","500015","オフィス三原","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500016","有限会社　勝コーポレーション","","㈲勝ｺｰﾎﾟﾚｰｼｮﾝ","ｶﾂｺｰﾎﾟ","661-0976","兵庫県尼崎市","潮江2-14-5","","06-6496-6386","06-6496-6384","","500016","㈲勝ｺｰﾎﾟﾚｰｼｮﾝ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500017","カッズ","","カッズ","ｶｯｽﾞ","550-0021","大阪府大阪市西区","川口2-7-35","野口ビル1F","06-6586-5188","06-6586-5177","","500017","カッズ","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500018","株式会社　菊田商会","","㈱菊田商会","ｷｸﾀｼｮｳ","532-0023","大阪府大阪市淀川区","十三東2-10-2","","06-6301-0007","06-6304-1212","","500018","㈱菊田商会","通常","000009","赤木",20,0,0,5,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500019","株式会社　キャピタル広島","","㈱キャピタル広島","ｷｬﾋﾟﾀﾙ","731-0138","広島県広島市安佐南区","祇園1-7-8","ハイネ祇園1F","082-875-2223","082-875-5270","","500019","㈱キャピタル広島","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500020","有限会社　キャンドゥ","","㈲キャンドゥ","ｷｬﾝﾄﾞｩ","591-8011","大阪府堺市","南花田町589番地","","072-240-8880","072-240-8881","","500020","㈲キャンドゥ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500021","株式会社　クリークス","","㈱クリークス","ｸﾘｰｸｽ","552-0003","大阪府大阪市港区","磯路2-16-7","","06-6599-1700","06-6599-1703","","500021","㈱クリークス","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500022","ケイワイケイ　株式会社","","ケイワイケイ㈱","ｹｲﾜｲｹｲ","533-0011","大阪府大阪市東淀川区","大桐1-5-2","","06-6329-3007","06-6329-7171","","500022","ケイワイケイ㈱","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500023","サカイ","","サカイ","ｻｶｲ","599-8113","大阪府堺市","日置荘田中町332-8","コスモ初芝905","072-286-3863","072-286-3863","","500023","サカイ","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500024","有限会社　サンビジネス","","㈲サンビジネス","ｻﾝﾋﾞｼﾞ","532-0004","大阪府大阪市淀川区","西宮原1-8-33","日宝新大阪第2ビル308","06-6394-8321","06-6394-8322","","500024","㈲サンビジネス","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500025","GD商事　株式会社","","GD商事㈱","ｼﾞｰﾃﾞｨ","543-0014","大阪府大阪市天王寺区","玉造元町17-17","藝夢堂ビル8F","06-6761-6655","06-6761-7272","","500025","GD商事㈱","通常","000009","赤木",30,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500026","シービーエム四国販売　株式会社","","シービーエム四国販売","ｼｰﾋﾞｰｴ","761-8058","香川県高松市","勅使町604番地11","","087-868-1865","087-868-1846","","500026","シービーエム四国販売","通常","000015","石井",30,0,0,30,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"500027","シャロン","","シャロン","ｼｬﾛﾝ","790-0931","愛媛県松山市","西石井1-6-23","","089-958-1334","089-958-8075","","500027","シャロン","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500028","株式会社　ジェイビー","","㈱ジェイビー","ｼﾞｪｲﾋﾞ","545-0021","大阪府大阪市阿倍野区","阪南町1-27-1","アスタルテビル6F","06-6623-3539","06-6623-3501","","500028","㈱ジェイビー","通常","000009","赤木",30,0,0,5,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"500029","新大阪時計店","","新大阪時計店","ｼﾝｵｵｻｶ","532-0006","大阪府大阪市淀川区","西三国1-13-7","","06-6393-0836","06-6393-0836","","500029","新大阪時計店","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",0,"現金",0,"",0,"",1
"500030","株式会社　スマイルカンパニー","","㈱スマイルカンパニー","ｽﾏｲﾙｶﾝ","595-0062","大阪府泉大津市","田中町1-1","","0725-31-2249","0725-31-2680","","500030","㈱スマイルカンパニー","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500031","株式会社　ダイヤ商事","","㈱ダイヤ商事","ﾀﾞｲﾔｼｮ","590-0804","大阪府堺市","緑ケ丘南町4-2-12","","0722-44-5433","0722-45-2295","","500031","㈱ダイヤ商事","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500032","武田商店","","武田商店","ﾀｹﾀﾞｼｮ","559-0016","大阪府大阪市住之江区","西加賀屋4-3-5","朝日プラザ1F","06-6682-5820","06-6685-8130","","500032","武田商店","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500033","有限会社　ティーワーク","","㈲ティーワーク","ﾃｨｰﾜｰｸ","546-0012","大阪府大阪市東住吉区","中野1-2-5","","06-6769-1002","06-6769-1003","","500033","㈲ティーワーク","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500034","株式会社　ディンクス","","㈱ディンクス","ﾃﾞｨﾝｸｽ","543-0024","大阪府大阪市天王寺区","舟橋町5-19","舟橋ビル1F","06-6762-4500","06-6768-9955","","500034","㈱ディンクス","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500035","株式会社　東海藤商","","㈱東海藤商","ﾄｳｶｲﾌｼ","514-0111","三重県津市","一身田平野395-1","","059-236-5171","059-231-8271","","500035","㈱東海藤商","通常","000009","赤木",30,0,0,15,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"500036","有限会社　トップスカンパニー","","㈲トップスカンパニー","ﾄｯﾌﾟｽｶ","662-0951","兵庫県西宮市","川西町9-17","","0798-36-4550","0798-36-4550","","500036","㈲トップスカンパニー","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500037","株式会社　トレードステーション","","㈱ﾄﾚｰﾄﾞｽﾃｰｼｮﾝ","ﾄﾚｰﾄﾞｽ","651-0093","兵庫県神戸市中央区","二宮町2-13-26","シティハイツ二宮112","078-271-3107","078-271-3108","","500037","㈱ﾄﾚｰﾄﾞｽﾃｰｼｮﾝ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500038","株式会社　サンコスモ","","㈱サンコスモ","ｻﾝｺｽﾓ","556-0029","大阪府大阪市浪速区","芦原1-1-3","","06-6567-7700","06-6567-7600","","500038","㈱サンコスモ","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500039","株式会社　ものもの","","㈱ものもの","ﾓﾉﾓﾉ","559-0014","大阪府大阪市住之江区","北島3-1-37","","06-6683-8485","","","500039","㈱ものもの","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500040","株式会社　二八三商会","","㈱二八三商会","ﾆﾊﾁｻﾝｼ","561-0842","大阪府豊中市","今在家町3-4","","06-6862-6728","06-6866-2567","","500040","㈱二八三商会","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500041","株式会社　寝屋川商品センター","","㈱寝屋川商品","ﾈﾔｶﾞﾜｼ","556-0006","大阪府大阪市浪速区","日本橋東1-12-5","","06-6643-1515","06-6643-1523","","500041","㈱寝屋川商品","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500042","野田商会","","野田商会","ﾉﾀﾞｼｮｳ","561-0834","大阪府豊中市","庄内栄町1-19-15","","06-6332-5324","06-6332-5399","","500042","野田商会","通常","000009","赤木",20,0,0,15,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500043","株式会社　ハイタック","","㈱ハイタック","ﾊｲﾀｯｸ","556-0016","大阪府大阪市浪速区","元町1-13-17","難波シティハイツ301","06-6649-1335","06-6631-0809","","500043","㈱ハイタック","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500044","株式会社　濱伸","","㈱濱伸","ﾊﾏｼﾝ","531-0062","大阪府大阪市北区","長柄中3-2-16","","06-6353-5127","06-6352-7378","","500044","㈱濱伸","通常","000009","赤木",30,0,0,30,0,0,0,"当月",0,"",0,"",9,"指定なし",0,"",0,"",1
"500045","有限会社　バンブウ","","㈲バンブウ","ﾊﾞﾝﾌﾞｳ","564-0073","大阪府吹田市","山手町3-17","C-308","06-6330-3090","06-6330-3235","","500045","㈲バンブウ","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500046","株式会社　美王","","㈱美王","ﾋﾞｵｳ","564-0036","大阪府吹田市","寿町1-21-9","","06-6382-3456","06-6382-3439","","500046","㈱美王","通常","000009","赤木",20,0,0,10,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500047","株式会社　兵栄","","㈱兵栄","ﾋｮｳｴｲ","658-0084","兵庫県神戸市東灘区","甲南町4-12-10","","078-453-2421","078-453-2437","","500047","㈱兵栄","通常","000009","赤木",30,0,0,25,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500048","株式会社　ファクトリープライス","","㈱ﾌｧｸﾄﾘｰﾌﾟﾗｲｽ","ﾌｧｸﾄﾘｰ","536-0023","大阪府大阪市城東区","東中浜9-2-19","","06-4258-8821","06-4258-8827","","500048","㈱ﾌｧｸﾄﾘｰﾌﾟﾗｲｽ","通常","000009","赤木",20,0,0,20,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500049","株式会社　藤商","","㈱藤商","ﾌｼﾞｼｮｳ","546-0033","大阪府大阪市東住吉区","南田辺5-18-4","","06-6698-7714","06-6698-7718","","500049","㈱藤商","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500050","有限会社　マリオ・チカ","","㈲マリオ・チカ","ﾏﾘｵ･ﾁｶ","542-0064","大阪府大阪市中央区","上汐1-2-15","","06-6191-2345","06-6191-2346","","500050","㈲マリオ・チカ","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500051","株式会社　マルツウ","","㈱マルツウ","ﾏﾙﾂｳ","558-0033","大阪府大阪市住吉区","清水丘3-3-3","","06-6674-0111","06-6674-0116","","500051","㈱マルツウ","通常","000009","赤木",20,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500052","株式会社　丸藤","","㈱丸藤","ﾏﾙﾌｼﾞ","543-0062","大阪府大阪市天王寺区","逢阪1-1-16","FT逢阪ビル501","06-4305-8488","06-4305-8489","","500052","㈱丸藤","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",200000
"500053","株式会社　村上企画大阪","","㈱村上企画大","ﾑﾗｶﾐｷｶ","541-0054","大阪府大阪市中央区","南本町2-4-6","日宝本町ビル502","06-6264-0610","06-6264-0651","","500053","㈱村上企画大","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
"500054","株式会社　ヤマネ","","㈱ヤマネ","ﾔﾏﾈ","730-0017","広島県広島市中区","鉄砲町8-6","ありみビル1F","082-222-8900","082-222-8860","","500054","㈱ヤマネ","通常","000009","赤木",30,0,0,15,0,0,2,"2ヶ月後",0,"",0,"",1,"振込",0,"",0,"",1
"500055","有限会社　湧希","","㈲湧希","ﾕｳｷ","581-0041","大阪府八尾市","北木の本5-19-1","","0729-29-4447","0729-29-4449","","500055","㈲湧希","通常","000009","赤木",30,0,0,30,0,0,1,"翌月",0,"",0,"",1,"振込",0,"",0,"",1
